URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-scage,0.1.0,active,,CS_sCAGE,Addictions and Substance Use Scale (sCAGE),"Scores van 2 of meer (op een schaal van 0 tot 4) duiden op een potentieel probleem met betrekking tot middelengebruik.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-schess,0.1.0,active,,CS_sCHESS,Changes in Health, End-stage Disease and Symptoms and Signs Scale (sCHESS),"Changes in Health, End-stage Disease and Symptoms and Signs Scale (sCHESS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-scomm,0.1.0,active,,CS_sCOMM,Communication Scale (sCOMM),"Communication Scale (sCOMM)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-scps,0.1.0,active,,CS_sCPS,Cognitive Performance Scale (sCPS),"Cognitive Performance Scale (sCPS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-scps2,0.1.0,active,,CS_sCPS2,Cognitive Performance Scale 2 (sCPS2),"Cognitive Performance Scale 2 (sCPS2)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-sdbsi,0.1.0,active,,CS_sDbSI,Deafblind Severity Index (sDbSI),"Deafblind Severity Index (sDbSI)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-sdrs,0.1.0,active,,CS_sDRS,Depression Rating Scale (sDRS),"Depression Rating Scale (sDRS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-sfrailty,0.1.0,active,,CS_sFRAILTY,Frailty Scale (sFrailty),"Frailty Scale (sFrailty)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-shsadlh,0.1.0,active,,CS_sHSADLH,ADL Hierarchy Scale – Hospital (sHSADLH),"ADL Hierarchy Scale – Hospital (sHSADLH)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-shspain,0.1.0,active,,CS_sHSPAIN,Pain Scale - Hospital (sHSPAIN),"Pain Scale - Hospital (sHSPAIN)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-shspurs,0.1.0,active,,CS_sHSPURS,Pressure Ulcer Risk Scale - Hospital (sHSPURS),"Pressure Ulcer Risk Scale - Hospital (sHSPURS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-siadlch,0.1.0,active,,CS_sIADLCH,IADL Capacity Hierarchy Scale (sIADLCH),"IADL Capacity Hierarchy Scale (sIADLCH)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-spain,0.1.0,active,,CS_sPAIN,Pain Scale (sPAIN),"Pain Scale (sPAIN)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-spurs,0.1.0,active,,CS_sPURS,Pressure Ulcer Risk Scale (sPURS),"Pressure Ulcer Risk Scale (sPURS)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ssrmood,0.1.0,active,,CS_sSRMOOD,Self-reported Mood Scale,"Self-reported Mood Scale",
